clean_text,polarity,subjectivity,location
`` Political groups noticing vaping identity hobby Conservative powerhouse Grover Norquis…,0,0.1,
This vape sickness real reporters need hard work tell readers sickening people bootleg…,-0.330555556,0.613888889,New York
Which legal vapes come flavors,0.2,0.2,New York
kids jon kate plus vaping yet,0,0,"Oakland, CA"
Case point recent story It 's great largely conflates THC vapes il…,0.338095238,0.476190476,New York
How every single mainstream article vaping sickness careless crucial detail — is…,-0.19047619,0.704761905,New York
In addition prescription drugs Drug Enforcement Administration added vaping pens cartridges the…,0,0,"Norwalk, CT"
kids jon kate plus vaping yet,0,0,CT
When vaping crap stressed followers make laugh witty responses post You guys ar…,0,0.633333333,"West Virginia, USA"
Reducing blackout risks Lawmakers convene talk vaping The Sacramento Bee,0,0,"Fairfield, CA"
Would open legalizing marijuana Seems safer THC vapes,0,0.5,Concordia College
kids jon kate plus vaping yet,0,0,Chicago
We 're tracking data trace Juul health epidemic Electronic smoking given birth brand new strain fatal…,0.136363636,0.454545455,Pakistan
CDC 's clever new name recent lung illnesses `` EVALI '' e-cigarette vaping product use associated lung injury …,0.101010101,0.512626263,"West Virginia, USA"
It suprise congressional dems pushing anti vaping anti business agenda …,0,0,
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,Earth 
You 've heard vaping epidemic among teens We 've responded Find free resources help parents…,0.4,0.8,"Colorado, USA"
maw dong disembur asep vape,0,0,Bekashit
kids jon kate plus vaping yet,0,0,"California, USA"
In today 's Rapid Fire Opioids trial HUGE quarter NFLX flavored vaping flip-flop Smart speaker etique…,0.307142857,0.771428571,New York
When vaping crap stressed followers make laugh witty responses post You guys ar…,0,0.633333333,New York
Niggas done turned cocaine vape pen,0,0,☁️
Meanwhile REAL work done beautiful intelligent First Lady works hard keep children safe…,0.361666667,0.615,"Des Moines, Iowa USA"
kids jon kate plus vaping yet,0,0,The Bar
What ingredients vape juice And safe,0.5,0.5,
kids jon kate plus vaping yet,0,0,"Coconut Creek, FL"
In today 's Rapid Fire Opioids trial HUGE quarter NFLX flavored vaping flip-flop Smart speaker etique…,0.307142857,0.771428571,New York
If say let ’ clear need clear first THC tainted cartridges vape juice…,0.15,0.366666667,"Queens, NY "
They biased entered room minds made Siegel token pr…,0,0,"Vancouver, Washington"
If want ban vaping cigarettes issue might public health If want ban buybacks b…,0,0.066666667,"Oxnard, CA"
kids jon kate plus vaping yet,0,0,
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,"Garden Grove, CA"
Commissioner Renée Coleman-Mitchell Congressional hearing `` I deeply alarmed outbreak severe lung…,0,0.4,"Connecticut, USA"
He knows ’ ’ smoke fake THC vapes All vapes fine,-0.041666667,0.75,Chicago/København
You ’ use logic common sense anti vaping fanatics They refuse open minds possibility they…,-0.15,0.5,"West Virginia, USA"
kids jon kate plus vaping yet,0,0,"Buena, NJ"
My heart families friends communities two Minnesotans Over past several months Minneso…,-0.125,0.125,"St. Paul, Minnesota"
Thank YOU speaking adults attribute healthier lives …,0,0,"Vancouver, Washington"
kids jon kate plus vaping yet,0,0,
So brother admitted sbb denggi After denggi dah ok actually ada another sakit lungs infection due vape He just…,0.125,0.325,🇲🇾 — 🇪🇬
kids jon kate plus vaping yet,0,0,
We SC properly educate vaping Not sure efforts ban flavors go…,-0.125,0.494444444,"South Carolina, USA"
kids jon kate plus vaping yet,0,0,"Atlanta, GA"
A proposal combat vaping schools among handful measures lawmakers considering Utah heal…,0,0,"Salt Lake City, UT"
I ca n't believe gov't people screwed people think smoking better alternative vaping nicotine.…,0.5,0.5,"Louisville, KY"
Smoking ... cigarettes weed vape ... .. imma living I ’ ’ Gunna heart attack …,0,0,NYC
kids jon kate plus vaping yet,0,0,"Ohio, USA"
Re vaping cut paste Do research Lives stake zero ecigs found linked illness…,0,0,
There go hard work helping big tobacco vape campaign h…,-0.145833333,0.320833333,"West Virginia, USA"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,long island/ithaca
'Using e-cigarettes vaping times less harmful health smoking You find type e-cigarette and…,-0.166666667,0.066666667,"Louisville, KY"
Countdown Top Industry News Stories Week Text potstocks -477-2786 join SMS l…,0.5,0.5,
Just heard CDC named lung injury vaping illness `` EVALI '' `` Electronic cigarette Vaping Lung Inj…,0,0,"Virginia, USA"
But vaping plastic straws,0,0,Cincinnati
kids jon kate plus vaping yet,0,0,New York
This thing opens ton vape billows Im inside playing gameboy,0,0,
The definitive article vape panic roots America ’ staggeringly dishonest tobacco control movement ⁦…,-0.3,0.5,City of London
vape ban unlawful Who YOU say I put body What gives YOU THE RIGHT tell me…,0.285714286,0.535714286,"University Place, WA"
kids jon kate plus vaping yet,0,0,ChiLaska
Hey want ban nicotine based eliquids I made meme ... …,0,0,Classified.
kids jon kate plus vaping yet,0,0,"Kansas City, MO"
switch vaping,0,0,hole to another universe 
If anyone extra vape willing sell PLEASE HIT UP YO GIRL,0.125,0.425,"Mount Pleasant, MI"
Vaping kills needs banned,0,0,"New Hampshire, USA"
Melanoma otherwise known Melania understand worry “ best ” …,1,0.3,"Memphis, TN"
Um gape Tape Vape Give second I 'll think,0,0,
They say ’ care ’ killing us kindness,0,0,
So says `` vaping kill months '' Hmm I vaping legal nicotine almost years never…,0.2,0.2,
You would love BOTS I assure BOT I ’ NOT Grateful ex smoker vapers joining social…,0.5,0.6,"Louisville, KY"
Vaping ‘ juuling ’ new addiction kids say 'cool …,0.243181818,0.552272727,
Review Ublo No …,0,0,
’ dealer selling marijuana heavy drugs vapes middle schoolers hope rot hell im sa…,-0.1,0.25,disney world
kids jon kate plus vaping yet,0,0,
Vape shops constitution state fully open business Can ’ let Massachusetts get sll tax,0,0.5,United States
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,
We true grassroots movement We funded managed supported consumer Those vaping ha…,0.35,0.65,
chain smoker smokes packs cigarettes day personally killed countles…,-0.2,0,
Who tf wants kids society everyone wants become gay transgender vapes crossfit…,0.272222222,0.261111111,Aruba
“ There many things feel exactly happened decades ago …,0.375,0.375,"St. Paul, MN"
kids jon kate plus vaping yet,0,0,"Potomac, MD"
Found /People.com month ago,0,0,
So I take away press conference actually going take real CYA approac…,0.1,0.2,
LLP130 Why Vaping Is new health crisis Dr. Andrew Berry …,0.136363636,0.454545455,"Philadelphia,Pa"
Lots news regarding litigation lawmakers hold hearings I ’ discussing…,0,0,"Hollywood, FL"
kids jon kate plus vaping yet,0,0,
Lies government GASP Seriously I 'd like man elain lung capacity increased switchin…,-0.333333333,0.666666667,"Queens, NY "
In September report Connecticut Department Public Health noted interviewed patients reported vaping THC produ…,0,0.066666667,"Eldersburg, MD"
student Canadians `` A waterfall SE united states '' student mount rushmore dumb st…,-0.375,0.5,Discord probably - Potato#6081
kids jon kate plus vaping yet,0,0,Hell’s Waiting Room
kids jon kate plus vaping yet,0,0,
My heart families friends communities two Minnesotans Over past several months …,-0.125,0.125,"Minnesota, USA"
A new study examines common vape ingredients propylene glycol vegetable glycerin found month vaping th…,-0.081818182,0.477272727,
kids jon kate plus vaping yet,0,0,
"Dedicated vape shops help avg smokers quit/month many say I 'll conservative There ,000…",0.5,0.5,"Louisville, KY"
Currently Minnesota 's medical marijauna program offers vaping edibles the…,0.033333333,0.133333333,"Minnesota, US"
We sit back watch next generation becomes addicted nicotine That ’ I launching inves…,-0.133333333,0.2,"Broward County, FL"
kids jon kate plus vaping yet,0,0,Probably at Tuscan
So another big bot Respect coders bot writing blog could affort would recruit cod…,0,0.1,"Vancouver, Washington"
REVIEW The DaVinci MIQRO Dry Herb Vaporizer,-0.066666667,0.6,"North Carolina, USA"
U ’ need eerience become vape god,0,0,University of Washington
We Label Packaging designs CBD Vape products …,0,0,"Dhaka, Bangladesh"
Enforce current laws get vape products non adult vape shops nic level cap good ideas Requiri…,0.266666667,0.433333333,Classified.
JUST IN Michigan Court Claims Judge granted Marc Slis owner Vapor preliminary injunction stop the…,0,0,"Bay Area, Ca."
According CDC alcohol use among teens far bigger problem teens vaping Why investigations into…,0.05,0.75,Sunshine
Lawmaker introduce bill banning sale vaping products SC gt gt,0,0,"Myrtle Beach, SC"
Vape News Top Hospital World Reveals TRUE Cause Lung Damage,0.425,0.575,"Highland Springs, VA"
How To Talk To Teens About Vaping via,0,0,"Memphis, TN"
I mean I 'm happy see promoting liberty page Rand but..…,0.24375,0.84375,USA
According state 's main physicians organization health advocates Indiana needs state taxes disc…,0.166666667,0.333333333,"ÜT: 39.904749,-86.046245"
Further science journalist shared press release obscured details mouse study …,0,0.5,"Vancouver, Washington"
LLP130 Why Vaping Is new health crisis Dr. Andrew Berry …,0.136363636,0.454545455,
Has ANYONE seen interview anyone family members affected mysterious `` Vaping illne…,0,1,
But Chairman kept saying evidence hinting need ban vaping s…,0,0,"San Diego, CA & Boise, ID"
How many vaping deaths occurred year,0.5,0.5,"Illinois, USA"
” used vape ” USED TO,0,0,Joe mama
So says `` vaping kill months '' Hmm I vaping legal nicotine almost years never…,0.2,0.2,
Its time blow facts opinions,0,0,South Carolina 
Valley teen recovering going vaping-related coma,-0.05,0,"Phoenix, AZ"
These kids buy Bernie ’ BS ones ignore life threatening warnings about…,0,0,
Do n't Suck e-cigs vape pens Choose healthy,0.5,0.5,Northern California
farts elodes protest calls fascist ban vaping word,0,0,"Springfield, OR"
Times Middle East This Is Your Body On Vaping – HuffPost,0,0,Islamabad
We thank continued support Our new vaping community assembled Please keep faith us we…,0.136363636,0.454545455,
This Is Your Body On Vaping Here 's -based affect physically mentally http…,-0.1,0.2,"Moose Jaw, Saskatchewan"
kids jon kate plus vaping yet,0,0,"Orting, WA"
The Utah Department Health found percent patients diagnosed vaping-related illnesses reported vaping THC…,0,0,"Point Pleasant Beach, NJ"
Untrue speaking I political person I registered Independent I rarely looked or…,0.1,0.375,"Louisville, KY"
VAPE NATION war Gretchen,0,0,Applebees walk-in freezer 
Vaping Resource Schools Addressing student use e-cigarettes vaping products,0,0,"Prince Edward Island, Canada"
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,"Willmar, MN"
The definitive article vape panic roots America ’ staggeringly dishonest tobacco control movement ⁦…,-0.3,0.5,UK
kids jon kate plus vaping yet,0,0,
Commissioner Renée Coleman-Mitchell Congressional hearing `` I deeply alarmed outbreak sever…,0,0.4,"Hartford, CT"
Associated vaping illegal THC You forgot finish sentence Stop demonizing vaping st…,-0.5,0.5,"Dalton, GA"
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,United States
Its time blow facts opinions,0,0,
Great news Michigan,0.8,0.75,"Omaha, NE"
Increasing illnesses proposed bad flavored e-liquids driving additional research the…,-0.7,0.666666667,
Wow asking CDC n't dead naming nicotine vaping hysteria Schuchat makes known th…,-0.05,0.7,"Harlan, KY"
Longing hangout spot connect vape nation Join us,0,0,
kids jon kate plus vaping yet,0,0,"Tampa, Florida"
Today visited make major statewide announcement regarding launch invest…,0.0625,0.5,"Sanford, FL"
kids jon kate plus vaping yet,0,0,
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,
kids jon kate plus vaping yet,0,0,in da spark w ashlee
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,Sunshine State
Doc talked effect body dangerous cyc…,-0.6,0.9,"New Haven, CT "
Replying To And I Quote “ Vaping Is The New Opioid Crisis ” Lady You Are A Sick And Twisted Woman…,-0.359307359,0.770562771,Northern Virginia
This thing opens ton vape billows Im inside playing gameboy,0,0,oh shit oh fuck
It pleasure collaborate Dr. Milan Khara Kelly Bodutch last night spoke topic vapi…,0,0.066666667,"Vancouver, British Columbia"
Solicit interesting videos Show Geekvape products ，Extract works praise get mysterio…,0.5,0.5,"Kentucky, USA"
thought vape,0,0,reve festival
"Finnish Tax Administration today The ,30€/ml tax e-liquids collected since also appl…",0,0,"Tampere, Finland"
kids jon kate plus vaping yet,0,0,East of the river
kids jon kate plus vaping yet,0,0,philly
This thing opens ton vape billows Im inside playing gameboy,0,0,bridges of königsburg
Myers comparing flavored cigarettes flavored vape I ca n't make fucking cigarette basement,-0.6,0.8,"Boston, MA"
Review Ublo No …,0,0,"Budapest, Magyarország"
OMG guys mad She going supreme court overturn injunction halted flavored…,-0.625,1,United States
V-Juice Eliquid High /50 VG/PG ml £1.99 full range flavours FREE UK POSTAGE …,0.303333333,0.63,"Budapest, Magyarország"
developing mysterious vaping-related illness self care,0,1,"Michigan, USA"
We true grassroots movement We funded managed supported consumer Those vaping ha…,0.35,0.65,Weststr. 65 Herzogenrath
Once upon time long long ago I grew America 's nothing like today There used t…,-0.05,0.4,"Michigan, USA"
Ublo Numbers e liquid Concentrate Premium E Liquid No Nicotine ml amp ml Fantastic flavors…,0.4,0.9,Join us on JewelleryBank
asking graduation effect vaping I guess n't realize almost evidence this.…,0,0,"Harlan, KY"
New FlexVapor Flex One – All In One Kit The Flex One …,0.136363636,0.454545455,"Budapest, Magyarország"
CATCH Breath youth e-cigarette prevention program utilizes peer-led teaching approach educate students…,0,0,
Just case ’ still smoking,0,0,"Bellevue, Washington"
Vaping survey adults UK,0,0,"Lakeport, CA 95453"
LLP130 Why Vaping Is new health crisis Dr. Andrew Berry …,0.136363636,0.454545455,"Dallas, USA"
I got Erin PLEASE tell kids friends Not use black market THC/CBD may tainted poisons that…,-0.166666667,0.433333333,
kids jon kate plus vaping yet,0,0,antigovegas
Okanagan principals told confiscate vaping products students,0,0,Unceded Syilx Territory (Kelow
kids jon kate plus vaping yet,0,0,
According research published 's journal Cancer Prevention Research Pilot Study Shows Even Sh…,0,0,Philadelphia 
I stopped vaping illegal THC carts started vaping Dabi ’ precum instead It contains harsh chemicals pest…,-0.35,0.6,Dabi’s Foreskin
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,"Queens, NY "
We true grassroots movement We funded managed supported consumer Those vaping ha…,0.35,0.65,
Minnesota reports deaths vaping-related illnesses – Park Rapids Enterprise,0,0,
There public health emergency anywhere world related vaping PG/VG/Nic/Flav smoking cessation Yout…,0,0.233333333,"Lodi, WI 53555"
kids jon kate plus vaping yet,0,0,
We sit back watch next generation becomes addicted nicotine That ’ I launching inves…,-0.133333333,0.2,
We 're seeing lot third world countries big tobacco less trouble influencing go…,-0.091666667,0.091666667,New Zealand
Teen Vaping Drug Use Smore Newsletters,0,0,
These things different issues Vaping Nicotine Vaping THC Smoking Cigarettes Smoking Marijuana Until power…,0,0.6,"Louisville, KY"
kids jon kate plus vaping yet,0,0,nc
kids jon kate plus vaping yet,0,0,
Florida ’ attorney general announced Wednesday investigating nearly two dozen vaping companies business in…,0.075,0.45,"Fuckvill,USA"
kids jon kate plus vaping yet,0,0,brooklyn
Read October Commercial Bulletin includes latest vaping-related lung injuries amp death…,0.25,0.45,"Pineville, NC (near Charlotte)"
The gentleman right years old 's quit smoking flavored vapor products THIS face of…,0.192857143,0.367857143,Weststr. 65 Herzogenrath
kids jon kate plus vaping yet,0,0,"Virginia, USA"
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72,"Queens, NY "
I think school occasionally drug problems also school suing fucking vaping industry,-0.3,0.4625,hell 
We 're tracking data trace Juul health epidemic Electronic smoking given birth brand new strain fatal…,0.136363636,0.454545455,new delhi
kids jon kate plus vaping yet,0,0,
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,east grinstead west sussex
kids jon kate plus vaping yet,0,0,
Minnesota reports deaths vaping-related illnesses,0,0,"Grand Forks, ND"
kids jon kate plus vaping yet,0,0,"Williamsville, NY"
Thrilled passing PS Vaping way quit smoking I …,0.6,0.7,"Los Angeles,CA"
th grade health classes using curriculum resources research harmful chemicals vape prod…,0,0,Raritan High School
Vaping survey adults UK,0,0,"Tampere, Finland"
This ’ It person nobody check It Just like weed oil vape pens,0,0,203
So tell us Canadian Vapes deals TILT TLLTF CGC APHA ACB WEED TRUL CURA TLRY…,0,0,Sunny Florida
kids jon kate plus vaping yet,0,0,
Just placed flavor order I ’ peache Swedish fish gummy worms mango I think I ’ going whip…,0,0,"Queens, NY "
kids jon kate plus vaping yet,0,0,"lawrence, KS"
kids jon kate plus vaping yet,0,0,
Vaping CBD decreases amount time takes cannabinoids body become active since dont hav…,-0.133333333,0.6,United Kingdom
Look politician actually cares vaping small businesses Seriously big thank good…,-0.083333333,0.2,Ottawa
kids jon kate plus vaping yet,0,0,DELCO
th grade health using CatchMyBreath curriculum resources research harmful chemicals vape products h…,0,0,Raritan High School
kids jon kate plus vaping yet,0,0,somewhere sunny and 75
kids jon kate plus vaping yet,0,0,mind ya business 
im entering scholarship posting,0,0,
I 'm bot lol I I 'd bender cool transformer lol I 'd vape lol,0.6875,0.6875,"Twin Falls, ID"
Do talk students dangers e-cigarettes amp Did know an…,0,0,"Metro Jackson, Mississippi"
Vaping survey adults UK,0,0,"Turku, Finland"
kids jon kate plus vaping yet,0,0,əʌɐ uooɯʎəuoɥ
If vape ingest tobacco stupid End story,-0.8,1,
Rather admit wrong law Michigan 's attacking judiciary daring issue TRO stopp…,-0.5,0.9,"Baltimore, MD"
kids jon kate plus vaping yet,0,0, 
Backlash vapers vape shop owners getting louder argue small businesses rights t…,-0.25,0.4,"Vancouver, Washington"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"Louisville, KY"
Hey maybe need episode vaping Or soon,0,0,"Jersey City, NJ"
Hey I think therefore I I wife amp son I need amp want stay alive I stupidly started sm…,-0.35,0.7,"Los Angeles, CA "
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,"Baltimore, MD"
My son I quit smoking use ecigs At dad died heroin dose Nov …,0,0,"Louisville, KY"
Prof Paul Aveyard 's reponse lung illnesses supposedly caused …,0,0, 🇿🇦 Pitoria 
kids jon kate plus vaping yet,0,0,"They/Them, Alabama, USA"
These things different issues Vaping Nicotine Vaping THC Smoking Cigarettes Smoking Marijuana Until power…,0,0.6,Northern Virginia
Vaping,0,0,Retired Citizen Of Europe 🇪🇺
Actually big team cannabis growers also supply top grade weed strains CBD/thc oils shatter w…,0.25,0.3,CA
Hey y'all know real people vape AND care enough industry Twitter Turns o…,0.1,0.4,"Louisville, KY"
There many options available market poses health risks Asking San Jose doctor…,0.45,0.45,San
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72,"Vancouver, Washington"
All people bought bunch mint pods mr vapes really regretting shit right,0.095238095,0.511904762,"Detroit,Mi"
kids jon kate plus vaping yet,0,0,
put vape,0,0,Indonesia
He said bunch pixies walking around vaping candy-flavored e-cigs,0,0,"Tartu, Eesti"
How people still vaping You look like Thomas Tank Engine You smell like mall parking lot carnival A…,0,0,"Garland, TX"
kids jon kate plus vaping yet,0,0,"Fort Worth, TX"
Mum -year-old 'died vaping files first wrongful death lawsuit e-cigarette company Juul,0.25,0.333333333,Belfast
Vaping illnesses may lead repeat hospitalizations,0,0,Sri Lanka
Public health Man hospitalized days first vaping-related illness Miami County,0.125,0.2,"Dayton, Ohio"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,"Harlan, KY"
Me I need cigarette Me No I ’ vape Mind Locate file DELETE,0,0,somewhere in europe
I vaping years Also employed vape industry I ’ strange lung illness ... you…,-0.05,0.15,
goodbye vaping smoking drugs broke homeless depressed hopeless hello new start let ’,0.136363636,0.454545455,
definitely Vinci,0,0.5,"Leeds, England"
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,Home of Lord Stanley
This nation wide block Many people vape longer smoke the…,0.2,0.45,"Memphis, TN"
kids jon kate plus vaping yet,0,0,"Southside Powell, Ohio"
All ex smokers recovering addicts tobacco …,0,0,
If cat bit piece without eating eure probably minimal It would probably s…,-0.1,0.6,Internets
Smoking ... cigarettes weed vape ... .. imma living I ’ ’ Gunna heart attack …,0,0,"New York, NY"
made aware “ ” e-boys ” ” application make jokes also sell nudes i…,0.25,0.25,Some Level Of Purgatory
“ We taking critical resources away crucial areas mission deal ongoing outb…,0,0.9,"Hartford, Connecticut"
Minnesota reports deaths vaping-related illnesses,0,0,
kids jon kate plus vaping yet,0,0,
You better proper info based facts science Not regurgitated false fear mongering a…,0.033333333,0.4,"Texas, USA"
The truth supposed dangers long injuries vaping,-0.05,0.4,"Illinois, USA"
kids jon kate plus vaping yet,0,0,
I ’ always vaping Also born wrong gen bring back oldies ‍️,-0.25,0.45,
Just stole Zeus ’ vape lmao He ’ coughing like crazy since prank worth,0.1,0.666666667,My hide out
accept vape pens e‐cigarette devices Oct. drug take-back day per release.…,0,0,United States
UGH go again.. set make announcement Friday .. time sit around week knots…,0,0,
kids jon kate plus vaping yet,0,0,
These things cost money produce That right tells `` v…,0.285714286,0.535714286,
kids jon kate plus vaping yet,0,0,806
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,"Harlan, KY"
kids jon kate plus vaping yet,0,0,"Ottawa, Ontario"
They ’ work nord ’ mg salts The rainbow blast kiwi l…,0,0,My throne in hell
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,"San Diego, CA"
Congressman notorious vaping job admits still smokes e-cigs,0,0,NJ USA
OMG guys mad She going supreme court overturn injunction halted flavored…,-0.625,1,
Us smart ban vaping,0.214285714,0.642857143,"New Hampshire, USA"
kids jon kate plus vaping yet,0,0,"Boardman, OH"
Ca n't vape Eat candy free shipping ty customer NC bought lbs …,0.4,0.8,Seattle WA
Florida 's announced major investigation vaping companies business state https //…,0.0625,0.5,"Geneva, FL"
“ A little percent self-reported vaping THC ” said Epidemiologist Rebeca Ward “ We know THC …,-0.1875,0.5,"Louisville, KY"
From Boilers Vape Sensors ‘ Internet Things ’ Means More Work Schools EdSurge News,0.5,0.5,Wilton Connecticut
risks especially youth Help protect health teens engaging meaningful conversation wit…,0.3,0.733333333,"British Columbia, Canada"
kids jon kate plus vaping yet,0,0,This little hell
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,"California, USA"
Another uninformed patsy,0,0,
I smoked yrs tried quitting ’ I started flavors flavors n't work m…,0,0,
Vaping lung injuries Utah continue rise state officials urging people vape THC doctors learn m…,0,0,"Salt Lake City, UT"
Although smokers report quitting smoking help e-cigarettes products proven to…,0,0,"Toledo, Ohio"
fuck ripped fat vape silent hill I 'm trying find dead wife,-0.2,0.366666667,
My boss said vaping gon na damage camera monitors,0,0,
As long n't free choose better alternative combustible cigarettes like vaping f…,0.283333333,0.566666667,"Illinois, USA"
`` Extrapolating history bans vaping related products almost certainly drive people vape use lower…,0.107142857,0.485714286,
If ban flavored vape juice 's `` done attract kids '' remove clown mascot a…,0,0,The Island of Misfit Furries
kids jon kate plus vaping yet,0,0,"San Diego, CA"
Florida 's announced major investigation vaping companies business state https //…,0.0625,0.5,
kids jon kate plus vaping yet,0,0,"Blasdell, NY"
kids jon kate plus vaping yet,0,0,
Anybody wan na buy vape low Charger included,-0.1,0.225,252
environmental investigation ground pollution evaporating carcinogens air company 's b…,0,0,she/they
Let 's clear I worked SEVEN years year old son would NEVER CONSIDER TOUCHING MY V…,0.233333333,0.361111111,
Interesting dumpster diving study trash cans next Bay Area high schools reveal lot vaping products o…,0.22,0.346666667,"Seattle, WA"
kids jon kate plus vaping yet,0,0,
Hey teens Vaping ’ fleek fire ’ State Ohio launched show ’ ne…,0,0,Hell
So says `` vaping kill months '' Hmm I vaping legal nicotine almost years never…,0.2,0.2,"California, USA"
Sorry I 'll vaping day,-0.5,1,"University Place, WA"
They 're going ban vaping insurance companies n't want pay future illnesses That 's get ri…,0,0.125,"Washington, USA"
kids jon kate plus vaping yet,0,0,"Chicago, IL"
kids jon kate plus vaping yet,0,0,
subang boy -great looks -good results -no fuckboy attitude -no boba addiction -doesnt vape,0.75,0.675,60
kids jon kate plus vaping yet,0,0,"Kitchener, Ontario"
Cool I blue raspberry lemonade vape I n't like taste dirt burnt leaves,0.175,0.375,
I ca n't help wonder America woken fact 's rights freedoms threat If vaping goe…,0,0,United States
Vape time,0,0,
kids jon kate plus vaping yet,0,0,Queen of Catastrophe
breaking news vape another lobster twitter stairs way backrooms,0,0,
kids jon kate plus vaping yet,0,0,
Two deaths linked vaping Minnesota Department Health confirms,0,0,"Prairie du Chien, WI"
Vaffle global vape community vapers world You get need vaping.…,0,0,
The definitive article vape panic roots America ’ staggeringly dishonest tobacco control movement ⁦…,-0.3,0.5,"Iowa City / Washington, DC"
kids jon kate plus vaping yet,0,0,"Mississippi, USA"
This thing opens ton vape billows Im inside playing gameboy,0,0,
Polysorbate used binder toxin found lot common products consume Also found flavored…,-0.3,0.5,
Just north Detroit I thought I mentioned vape conversation I didnt,0,0,"Michigan, USA"
I mean I ’ watching But sent screenshot well known interest vaping,-0.3125,0.6875,probably at the airport
A Michigan judge temporarily blocked state 's weeks-old ban flavored e-cigarettes Tuesday saying ma…,0,0,rt's r not endorsements
kids jon kate plus vaping yet,0,0,interesting 
kids jon kate plus vaping yet,0,0,
Why ’ still lying illnesses vaping I know Dana know better…,0,0,🌎
Mass DPH Commissioner Monica Bharel “ answering ” question state ’ vaping-related death occurr…,0,0,"Boston, MA"
Just casual reminder 's really marketing youth Public Health Tobacco Control telling kids `` you…,-0.1,0.377777778,"California, USA"
Got ta honest I 've tweeted indication candi…,0.6,0.9,"Virginia, USA"
kids jon kate plus vaping yet,0,0,
‘ We vape vote ’ How vaping crackdowns politicizing vapers,0,0,ATX
Florida ’ attorney general announced Wednesday investigating nearly two dozen vaping companies business in…,0.075,0.45,Rochester NY
kids jon kate plus vaping yet,0,0,City of Angels👼🏿
Thank Purple Dot AIO A tight DL vape good give,0.260714286,0.442857143,"Landgraaf, Nederland"
kids jon kate plus vaping yet,0,0,"Illinois, USA"
kids jon kate plus vaping yet,0,0,
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,"Louisville, KY"
The definitive article vape panic roots America ’ staggeringly dishonest tobacco control movem…,-0.3,0.5,Sussex
Radio commercials vapes vaping fucking gross,0,0,
When vaping crap stressed followers make laugh witty responses post You guys ar…,0,0.633333333,"Phoenix, Arizona"
Exactly,0.25,0.25,"Massachusetts, USA"
kids jon kate plus vaping yet,0,0,
Been smoking since since early 's smoking packs cigs day At quit smoking vaping Fruit flavors…,0.1,0.3,"West Fargo, ND"
.15 volcano coils titan rdta aromamizer Then cotton add mls strawberry cheesecake DIY Fresh…,0,0,
kids jon kate plus vaping yet,0,0,
Meanwhile nearly month Baker ’ ’ yet see investigation/enforcement regarding illicit vape man…,0.1,0.4,Massachusetts
You would love BOTS I assure BOT I ’ NOT Grateful ex smoker vapers joining social…,0.5,0.6,"Washington, USA"
New FlexVapor Flex One – All In One Kit The Flex One,0.136363636,0.454545455,"England, United Kingdom"
Just threw vape trash I hereby relinquish title Yung Vape God,0,0,"New Jersey, USA"
CDC gives vaping-related lung illnesses name EVALI stands “ e-cigarette vaping product use associated lun…,0,0,"Ann Arbor, MI"
`` It 's athletes It 's nerds It 's everybody '',0,0,New York City
When vaping crap stressed followers make laugh witty responses post You…,0,0.633333333,Wilson NC
Nick Carraway madness ’ make someone fall love writing funny tweets Gatsby *vapi…,0.375,0.8,
Florida ’ attorney general announced Wednesday investigating nearly two dozen vaping companies busin…,0.075,0.45,Rochester NY
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,Iowa
kids jon kate plus vaping yet,0,0,Southside of Heaven
A Michigan judge temporarily blocked state 's weeks-old ban flavored e-cigarettes Tuesday say…,0,0,United States
